v_products_model,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_last_modified,v_specials_expires_date,v_products_price,v_products_weight,v_last_modified,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_categories_name_2,v_categories_name_3,v_categories_name_4,v_categories_name_5,v_categories_name_6,v_categories_name_7,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
Pantyhose Stockings 011,sexylingerie-us/sexylingerie/7819.jpg,Sheer Stretch Knit Floral Pantyhose,"Product Name: <strong>Sheer Stretch Knit Floral Pantyhose</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Nylon<br>
Feature: Sheer stretch knit stockings with a woven all over floral design.

",,14,,0001-01-01,18,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 012,sexylingerie-us/sexylingerie/7821.jpg,Black Women Net Lace String Velvet Stockings,"Product Name: <strong>Black Women Net Lace String Velvet Stockings</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Nylon<br>
Feature: Black Women Net Lace String Velvet Stockings.

",,15.3,,0001-01-01,24,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 013,sexylingerie-us/sexylingerie/7822.jpg,Back Seam Fishnets Womens Pantyhose,"Product Name: <strong>Back Seam Fishnets Womens Pantyhose</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Nylon<br>
Feature: Back Seam Fishnets Womens Pantyhose.

",,14,,0001-01-01,18,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 051,sexylingerie-us/sexylingerie/7904.jpg,Fashion Lady's Sexy Net Pantyhose ,"Product Name: <strong>Fashion Lady's Sexy Net Pantyhose</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Fashion Lady's Sexy Net Pantyhose.

",,9.3,,0001-01-01,10,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 052,sexylingerie-us/sexylingerie/7907.jpg,Elegant Lady's Sexy Net Dress,"Product Name: <strong>Elegant Lady's Sexy Net Dress</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Nylon<br>
Feature: Elegant Lady's Sexy Net Dress.

",,16,,0001-01-01,27,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 053,sexylingerie-us/sexylingerie/7920.jpg,Sexy Womens Lace Black BodyStocking ,"Product Name: <strong>Sexy Womens Lace Black BodyStocking</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Sexy Womens Lace Black BodyStocking.

",,18.2,,0001-01-01,33,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 054,sexylingerie-us/sexylingerie/7923.jpg,Hot Womens Swirl Lace Bodystocking,"Product Name: <strong>Hot Womens Swirl Lace Bodystocking</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Hot Womens Swirl Lace Bodystocking.

",,18.2,,0001-01-01,33,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 055,sexylingerie-us/sexylingerie/7925.jpg,Plus Size Long Sleeve Bodystocking,"Product Name: <strong>Plus Size Long Sleeve Bodystocking</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Plus Size Long Sleeve Bodystocking.

",,18.2,,0001-01-01,33,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 056,sexylingerie-us/sexylingerie/7926.jpg,Womens Black Fishnet Halter Bodystocking,"Product Name: <strong>Womens Black Fishnet Halter Bodystocking</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Womens Black Fishnet Halter Bodystocking.

",,18.2,,0001-01-01,33,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 058,sexylingerie-us/sexylingerie/7929.jpg,Sexy Black Lace Net Stockings ,"Product Name: <strong>Sexy Black Lace Net Stockings</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Nylon+ cottons<br>
Feature: Sexy Black Lace Net Stockings.

",,14,,0001-01-01,20,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 059,sexylingerie-us/sexylingerie/7932.jpg,Delightful Black Hollow Women Stocking,"Product Name: <strong>Delightful Black Hollow Women Stocking</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+Spandex<br>
Feature: Delightful Black Hollow Women Stocking.

",,14,,0001-01-01,20,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 060,sexylingerie-us/sexylingerie/7940.jpg,Sexy Black String Lace Stockings,"Product Name: <strong>Sexy Black String Lace Stockings</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Sexy Black String Lace Stockings.

",,14,,0001-01-01,18,0,2012-8-6 1:44,2012-8-6 1:44,487,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 061,sexylingerie-us/sexylingerie/7966.jpg,Womens Black Lace Open the Hem BodyStockings,"Product Name: <strong>Womens Black Lace Open the Hem BodyStockings</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: 100%Nylon<br>
Feature: Womens Black Lace Open the Hem BodyStockings.

",,25,,0001-01-01,47,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 062,sexylingerie-us/sexylingerie/7967.jpg,Womens Black Floral Lace Body Stocking,"Product Name: <strong>Womens Black Floral Lace Body Stocking</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: 100%Nylon<br>
Feature: Womens Black Floral Lace Body Stocking.

",,25,,0001-01-01,47,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 064,sexylingerie-us/sexylingerie/7978.jpg,Sexy Black Spider's Web Bodystockings,"Product Name: <strong>Sexy Black Spider's Web Bodystockings</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Nylon<br>
Feature: Sexy Black Spider's Web Bodystockings.

",,24,,0001-01-01,43,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 065,sexylingerie-us/sexylingerie/7979.jpg,Sexy Black Lace Floral Bodystockings,"Product Name: <strong>Sexy Black Lace Floral Bodystockings</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Nylon<br>
Feature: Sexy Black Lace Floral Bodystockings.

",,24,,0001-01-01,43,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 066,sexylingerie-us/sexylingerie/7981.jpg,Romantic White Women Love Stocking,"Product Name: <strong>Romantic White Women Love Stocking</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: nylon+spandex<br>
Feature: Romantic White Women Love Stocking.

",,14,,0001-01-01,18,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 067,sexylingerie-us/sexylingerie/7982.jpg,Womens Black & Red Lace Stockings ,"Product Name: <strong>Womens Black & Red Lace Stockings</strong><br>
Colors: Black/Red<br>
Sizes: One Size Fits Most<br>
Materials: nylon+spandex<br>
Feature: Womens Black & Red Lace Stockings.

",,9.9,,0001-01-01,12,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 068,sexylingerie-us/sexylingerie/7983.jpg,Sexy Black Lace Floral Stockings,"Product Name: <strong>Sexy Black Lace Floral Stockings</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: nylon+spandex<br>
Feature: Sexy Black Lace Floral Stockings.

",,14,,0001-01-01,18,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 069,sexylingerie-us/sexylingerie/7985.jpg,Sexy Womens Red Stockings,"Product Name: <strong>Sexy Womens Red Stockings</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Nylon<br>
Feature: Sexy Black Lace Floral Stockings.

",,9.9,,0001-01-01,11,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 070,sexylingerie-us/sexylingerie/7986.jpg,Sexy Black Net Women Stockings,"Product Name: <strong>Sexy Black Net Women Stockings</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Lycra<br>
Feature: Sexy Black Net Women Stockings.

",,9.2,,0001-01-01,10,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 071,sexylingerie-us/sexylingerie/7987.jpg,Sexy Black Back Seam Fishnets Stockings,"Product Name: <strong>Sexy Black Back Seam Fishnets Stockings</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Fishnet<br>
Feature: Sexy Black Back Seam Fishnets Stockings.

",,9.9,,0001-01-01,13,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 072,sexylingerie-us/sexylingerie/7988.jpg,Fishnet Thigh High with Bow Stockings,"Product Name: <strong>Fishnet Thigh High with Bow Stockings</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Fishnet Thigh High with Bow Stockings.

",,13.5,,0001-01-01,16,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 073,sexylingerie-us/sexylingerie/7989.jpg,Over Knee with Lace and Satin Bow Stocking ,"Product Name: <strong>Over Knee with Lace and Satin Bow Stocking </strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Lace<br>
Feature: Over Knee with Lace and Satin Bow Stocking.

",,14,,0001-01-01,20,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 074,sexylingerie-us/sexylingerie/7990.jpg,Marabou Puff Satin Bow and Bell Stockings,"Product Name: <strong>Marabou Puff Satin Bow and Bell Stockings</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Nylon<br>
Feature: Marabou Puff Satin Bow and Bell Stockings.

",,14,,0001-01-01,20,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 075,sexylingerie-us/sexylingerie/7991.jpg,Hot Fishnet Back Seam Lace and Satin Bow Stocking,"Product Name: <strong>Hot Fishnet Back Seam Lace and Satin Bow Stocking</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Hot Fishnet Back Seam Lace and Satin Bow Stocking.

",,9.9,,0001-01-01,13,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 076,sexylingerie-us/sexylingerie/7992.jpg,Over Knee with Lace and Satin Bow Black Stocking,"Product Name: <strong>Over Knee with Lace and Satin Bow Black Stocking</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Satin+Chiffon<br>
Feature: Over Knee with Lace and Satin Bow Black Stocking.

",,13.5,,0001-01-01,16,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 077,sexylingerie-us/sexylingerie/7993.jpg,Over Knee with Lace and Satin Bow White Stocking,"Product Name: <strong>Over Knee with Lace and Satin Bow White Stocking</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Lace<br>
Feature: Over Knee with Lace and Satin Bow White Stocking.

",,14,,0001-01-01,20,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 078,sexylingerie-us/sexylingerie/7994.jpg,Hot Fishnet Back Circle Stocking,"Product Name: <strong>Hot Fishnet Back Circle Stocking</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Hot Fishnet Back Circle Stocking.

",,14,,0001-01-01,20,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 079,sexylingerie-us/sexylingerie/7996.jpg,Opaque Back Criss Cross Stockings,"Product Name: <strong>Opaque Back Criss Cross Stockings</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Nylon<br>
Feature: Opaque Back Criss Cross Stockings.

",,14,,0001-01-01,20,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 080,sexylingerie-us/sexylingerie/7815-1.jpg,Fishnet Thigh High With White Lace Top,"Product Name: <strong>Fishnet Thigh High With White Lace Top</strong><br>
Colors: As the picture<br>
Sizes: One Size Fits Most<br>
Materials: Nylon<br>
Feature: Fishnet Thigh High With White Lace Top.

",,15.3,,0001-01-01,24,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 081,sexylingerie-us/sexylingerie/7815-2.jpg,Fishnet Thigh High With Red Lace Top,"Product Name: <strong>Fishnet Thigh High With Red Lace Top</strong><br>
Colors: As the picture<br>
Sizes: One Size Fits Most<br>
Materials: Nylon<br>
Feature: Fishnet Thigh High With Red Lace Top.

",,15.3,,0001-01-01,24,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 082,sexylingerie-us/sexylingerie/7816-1.jpg,Girls Strawberry Satin Green Stockings,"Product Name: <strong>Girls Strawberry Satin Green Stockings</strong><br>
Colors: Green<br>
Sizes: One Size Fits Most<br>
Materials: Nylon<br>
Feature: Girls Strawberry Satin Green Stockings.

",,15.3,,0001-01-01,24,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 083,sexylingerie-us/sexylingerie/7816-2.jpg,Girls Strawberry Satin Black Stockings,"Product Name: <strong>Girls Strawberry Satin Black Stockings</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Nylon<br>
Feature: Girls Strawberry Satin Black Stockings.

",,15.3,,0001-01-01,24,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 084,sexylingerie-us/sexylingerie/7816-3.jpg,Girls Strawberry Satin Red Stockings,"Product Name: <strong>Girls Strawberry Satin Red Stockings</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Nylon<br>
Feature: Girls Strawberry Satin Red Stockings.

",,15.3,,0001-01-01,24,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 085,sexylingerie-us/sexylingerie/7816-4.jpg,Girls Strawberry Satin Pink Stockings,"Product Name: <strong>Girls Strawberry Satin Pink Stockings</strong><br>
Colors: Pink<br>
Sizes: One Size Fits Most<br>
Materials: Nylon<br>
Feature: Girls Strawberry Satin Pink Stockings.

",,15.3,,0001-01-01,24,0,2012-8-6 1:44,2012-8-6 1:44,487,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 086,sexylingerie-us/sexylingerie/7820-2.jpg,Hot Lace Get-Glamorous Garterbelt Black Stockings,"Product Name: <strong>Hot Lace Get-Glamorous Garterbelt Black Stockings</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Lace<br>
Feature: Hot Lace Get-Glamorous Garterbelt Black Stockings.

",,13.5,,0001-01-01,15,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 087,sexylingerie-us/sexylingerie/7820-3.jpg,Hot Lace Get-Glamorous Garterbelt Red Stockings,"Product Name: <strong>Hot Lace Get-Glamorous Garterbelt Red Stockings</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Lace<br>
Feature: Hot Lace Get-Glamorous Garterbelt Red Stockings.

",,13.5,,0001-01-01,15,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 088,sexylingerie-us/sexylingerie/7830-2.jpg,Womens Sexy Leopard Stocking Pants,"Product Name: <strong>Womens Sexy Leopard Stocking Pants</strong><br>
Colors: As the picture<br>
Sizes: One Size Fits Most<br>
Materials: Nylon<br>
Feature: Womens Sexy Leopard Stocking Pants.

",,15.3,,0001-01-01,26,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 089,sexylingerie-us/sexylingerie/7901-1.jpg,Opaque Nylon White Thigh High Stockings ,"Product Name: <strong>Opaque Nylon White Thigh High Stockings</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Opaque Nylon White Thigh High Stockings.

",,9.3,,0001-01-01,10,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 090,sexylingerie-us/sexylingerie/7901-2.jpg,Opaque Nylon Black Thigh High Stockings ,"Product Name: <strong>Opaque Nylon Black Thigh High Stockings</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Opaque Nylon Black Thigh High Stockings.

",,9.3,,0001-01-01,10,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 091,sexylingerie-us/sexylingerie/7901-3.jpg,Opaque Nylon Red Thigh High Stockings,"Product Name: <strong>Opaque Nylon Red Thigh High Stockings</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Opaque Nylon Red Thigh High Stockings.

",,9.3,,0001-01-01,10,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 092,sexylingerie-us/sexylingerie/7905-1.jpg,Diamond Net Black Thigh High With Lace Top,"Product Name: <strong>Diamond Net Black Thigh High With Lace Top</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Diamond Net Black Thigh High With Lace Top.

",,9.3,,0001-01-01,10,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 093,sexylingerie-us/sexylingerie/7905-2.jpg,Diamond Net Black Thigh High Stocking,"Product Name: <strong>Diamond Net Black Thigh High Stocking</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Diamond Net Black Thigh High Stocking.

",,9.3,,0001-01-01,10,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 094,sexylingerie-us/sexylingerie/7905-3.jpg,Diamond Fishnet Black Thigh High Stocking ,"Product Name: <strong>Diamond Fishnet Black Thigh High Stocking</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Diamond Fishnet Black Thigh High Stocking.

",,9.3,,0001-01-01,10,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 095,sexylingerie-us/sexylingerie/7905-4.jpg,Diamond Net White Thigh High With Lace Top,"Product Name: <strong>Diamond Net White Thigh High With Lace Top</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Diamond Net White Thigh High With Lace Top.

",,9.3,,0001-01-01,10,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 096,sexylingerie-us/sexylingerie/7905-5.jpg,Diamond Net Red Thigh High With Lace Top,"Product Name: <strong>Diamond Net Red Thigh High With Lace Top</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Diamond Net Red Thigh High With Lace Top.

",,9.3,,0001-01-01,10,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 097,sexylingerie-us/sexylingerie/7916-1.jpg,Girls White Ruffled Diamond Net Stockings,"Product Name: <strong>Girls White Ruffled Diamond Net Stockings</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Girls White Ruffled Diamond Net Stockings.

",,13.5,,0001-01-01,15,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 098,sexylingerie-us/sexylingerie/7916-2.jpg,Girls Black Ruffled Diamond Net Stockings,"Product Name: <strong>Girls Black Ruffled Diamond Net Stockings</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Girls Black Ruffled Diamond Net Stockings.

",,13.5,,0001-01-01,15,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 099,sexylingerie-us/sexylingerie/7916-3.jpg,Girls Red Ruffled Diamond Net Stockings,"Product Name: <strong>Girls Red Ruffled Diamond Net Stockings</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Girls Red Ruffled Diamond Net Stockings.

",,13.5,,0001-01-01,15,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
Pantyhose Stockings 100,sexylingerie-us/sexylingerie/7916-4.jpg,Girls Purple Ruffled Diamond Net Stockings,"Product Name: <strong>Girls Purple Ruffled Diamond Net Stockings</strong><br>
Colors: Purple<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Girls Purple Ruffled Diamond Net Stockings.

",,13.5,,0001-01-01,15,0,2012-8-6 1:44,2012-8-6 1:44,488,,Pantyhose Stockings,,,,,,,--none--,1,0,1,0,1,0
